id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rates,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
65384096.0,3000.0,272.72727272727275,3000.0,272.72727272727275,0.1367,102.06,9.27818181818182,199.56,18.14181818181818,11.0,11.0,1.0,36.0,14.0,0.0,2.0
65384476.0,10800.0,981.8181818181819,10800.0,981.8181818181819,0.2899,348.44,31.676363636363636,690.89,62.808181818181815,11.0,11.0,1.0,36.0,10.0,0.0,3.0
65392120.0,21000.0,1909.090909090909,21000.0,1909.090909090909,0.2899,669.46,60.86000000000001,1333.17,121.19727272727273,11.0,11.0,1.0,36.0,7.0,0.0,3.0
65392223.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.2899,329.72,29.974545454545456,646.67,58.78818181818181,11.0,11.0,1.0,36.0,10.0,1.0,4.0
65393196.0,19100.0,1736.3636363636363,19100.0,1736.3636363636363,0.2899,616.22,56.02,595.02,54.092727272727274,11.0,11.0,1.0,36.0,8.0,0.0,1.0
65393731.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.2899,434.75,39.52272727272727,857.29,77.93545454545455,11.0,11.0,1.0,60.0,9.0,0.0,2.0
65393826.0,6425.0,584.0909090909091,6425.0,584.0909090909091,0.1757,230.9,20.990909090909092,237.46,21.58727272727273,11.0,11.0,1.0,36.0,19.0,1.0,1.0
65394126.0,13000.0,1181.8181818181818,13000.0,1181.8181818181818,0.2899,425.55,38.68636363636364,409.68,37.24363636363636,11.0,11.0,1.0,36.0,9.0,1.0,3.0
65394213.0,35000.0,3181.818181818182,35000.0,3181.818181818182,0.2899,892.59,81.14454545454545,1714.4,155.85454545454547,11.0,11.0,1.0,60.0,21.0,1.0,1.0
65394380.0,20000.0,1666.6666666666667,20000.0,1666.6666666666667,0.2899,654.68,54.556666666666665,642.47,53.53916666666667,12.0,12.0,1.0,36.0,10.0,1.0,2.0
65394716.0,3950.0,359.09090909090907,3950.0,359.09090909090907,0.18989999999999999,144.78,13.161818181818182,285.39,25.94454545454545,11.0,11.0,1.0,36.0,23.0,1.0,4.0
65394747.0,25000.0,2272.7272727272725,25000.0,2272.7272727272725,0.23989999999999997,719.06,65.3690909090909,1404.8,127.7090909090909,11.0,11.0,1.0,60.0,28.0,1.0,2.0
65402115.0,24000.0,2181.818181818182,24000.0,2181.818181818182,0.1318,548.29,49.844545454545454,1079.01,98.09181818181818,11.0,11.0,1.0,60.0,13.0,1.0,2.0
65402202.0,14400.0,1309.090909090909,14400.0,1309.090909090909,0.1367,332.61,30.237272727272728,654.28,59.48,11.0,11.0,1.0,60.0,14.0,1.0,2.0
65403529.0,25000.0,2272.7272727272725,25000.0,2272.7272727272725,0.1367,577.44,52.49454545454546,1116.91,101.53727272727274,11.0,11.0,0.0,60.0,14.0,0.0,2.0
65403660.0,12500.0,1136.3636363636363,12500.0,1136.3636363636363,0.2899,387.46,35.22363636363636,374.86,34.07818181818182,11.0,11.0,1.0,36.0,4.0,1.0,3.0
65403713.0,7000.0,636.3636363636364,7000.0,636.3636363636364,0.15410000000000001,244.07,22.188181818181818,482.15,43.83181818181818,11.0,11.0,1.0,36.0,20.0,1.0,1.0
65403727.0,21000.0,1909.090909090909,21000.0,1909.090909090909,0.18489999999999998,538.88,48.98909090909091,1056.19,96.01727272727273,11.0,11.0,1.0,60.0,22.0,0.0,1.0
65404064.0,17000.0,1545.4545454545455,17000.0,1545.4545454545455,0.2899,388.38,35.307272727272725,375.1,34.1,11.0,11.0,1.0,60.0,13.0,0.0,1.0
65404741.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.2899,329.72,29.974545454545456,313.76,28.523636363636363,11.0,11.0,1.0,36.0,10.0,1.0,3.0
65404876.0,7000.0,636.3636363636364,7000.0,636.3636363636364,0.2899,1372.97,124.81545454545454,442.75,40.25,11.0,11.0,1.0,36.0,7.0,1.0,1.0
65413223.0,4000.0,363.6363636363636,1000.0,90.9090909090909,0.1318,135.13,12.284545454545453,267.33,24.30272727272727,11.0,11.0,1.0,36.0,13.0,1.0,3.0
65413434.0,3600.0,327.27272727272725,3600.0,327.27272727272725,0.1433,123.62,11.238181818181818,244.37,22.215454545454545,11.0,11.0,1.0,36.0,15.0,1.0,0.0
65413463.0,30000.0,2727.2727272727275,30000.0,2727.2727272727275,0.1367,692.93,62.99363636363636,692.93,62.99363636363636,11.0,11.0,1.0,60.0,14.0,1.0,0.0
65413616.0,13500.0,1227.2727272727273,13500.0,1227.2727272727273,0.2899,293.46,26.678181818181816,41913.62,3810.329090909091,11.0,11.0,1.0,60.0,9.0,0.0,1.0
65413693.0,8300.0,754.5454545454545,8300.0,754.5454545454545,0.17859999999999998,299.49,27.226363636363637,590.74,53.70363636363636,11.0,11.0,1.0,36.0,20.0,1.0,4.0
65423884.0,25800.0,2150.0,25800.0,2150.0,0.2899,1372.97,114.41416666666667,775.59,64.63250000000001,12.0,12.0,1.0,36.0,3.0,1.0,4.0
65424234.0,30000.0,2727.2727272727275,30000.0,2727.2727272727275,0.2899,942.59,85.69,928.96,84.4509090909091,11.0,11.0,1.0,36.0,6.0,0.0,3.0
65432406.0,3000.0,272.72727272727275,3000.0,272.72727272727275,0.2899,99.72,9.065454545454545,195.42,17.765454545454546,11.0,11.0,1.0,36.0,11.0,1.0,3.0
65432489.0,35000.0,3181.818181818182,16000.0,1454.5454545454545,0.2899,408.04,37.094545454545454,743.86,67.62363636363636,11.0,11.0,1.0,60.0,21.0,1.0,2.0
65432928.0,14050.0,1277.2727272727273,14050.0,1277.2727272727273,0.20989999999999998,380.03,34.54818181818182,620.8,56.43636363636363,11.0,11.0,1.0,60.0,25.0,1.0,4.0
65433259.0,5000.0,454.54545454545456,5000.0,454.54545454545456,0.2899,150.58,13.68909090909091,299.68,27.243636363636366,11.0,11.0,0.0,36.0,1.0,0.0,4.0
65433521.0,12150.0,1104.5454545454545,12150.0,1104.5454545454545,0.1433,284.8,25.89090909090909,559.93,50.90272727272727,11.0,11.0,1.0,60.0,15.0,1.0,3.0
65433809.0,7200.0,654.5454545454545,7200.0,654.5454545454545,0.2899,237.4,21.581818181818182,228.21,20.746363636363636,11.0,11.0,1.0,36.0,10.0,1.0,4.0
65442179.0,35000.0,3181.818181818182,35000.0,3181.818181818182,0.1699,869.66,79.06,1706.28,155.11636363636364,11.0,11.0,1.0,60.0,18.0,0.0,2.0
65442477.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.1318,274.15,24.922727272727272,539.51,49.04636363636364,11.0,11.0,1.0,60.0,13.0,0.0,1.0
65443457.0,6000.0,545.4545454545455,6000.0,545.4545454545455,0.2899,197.83,17.984545454545454,380.34,34.57636363636363,11.0,11.0,1.0,36.0,10.0,1.0,2.0
65443689.0,16800.0,1527.2727272727273,1000.0,90.9090909090909,0.1318,383.81,34.89181818181818,755.32,68.66545454545455,11.0,11.0,1.0,60.0,13.0,0.0,2.0
65443933.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.2899,510.05,46.36818181818182,999.88,90.89818181818181,11.0,11.0,1.0,60.0,21.0,0.0,2.0
65444056.0,30000.0,2727.2727272727275,30000.0,2727.2727272727275,0.2899,942.59,85.69,922.14,83.83090909090909,11.0,11.0,1.0,36.0,10.0,1.0,4.0
65453094.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.2899,416.82,37.89272727272727,823.45,74.85909090909091,11.0,11.0,1.0,60.0,7.0,0.0,2.0
65453307.0,4950.0,450.0,4950.0,450.0,0.2899,159.7,14.518181818181818,4976.1,452.37272727272733,11.0,11.0,1.0,36.0,10.0,0.0,3.0
65462209.0,7000.0,636.3636363636364,7000.0,636.3636363636364,0.2899,225.84,20.53090909090909,443.91,40.35545454545455,11.0,11.0,1.0,36.0,8.0,1.0,0.0
65463736.0,17500.0,1590.909090909091,17500.0,1590.909090909091,0.2899,389.73,35.43,767.74,69.79454545454546,11.0,11.0,1.0,60.0,11.0,0.0,0.0
65464009.0,26000.0,inf,26000.0,inf,0.21989999999999998,717.95,inf,1404.14,inf,0.0,0.0,1.0,60.0,26.0,1.0,3.0
65464026.0,35000.0,3181.818181818182,35000.0,3181.818181818182,0.18989999999999999,907.73,82.52090909090909,833.88,75.80727272727273,11.0,11.0,1.0,60.0,23.0,1.0,2.0
65464106.0,12000.0,inf,12000.0,inf,0.2899,377.04,inf,748.63,inf,0.0,0.0,1.0,36.0,6.0,0.0,2.0
65464138.0,9000.0,818.1818181818181,9000.0,818.1818181818181,0.2899,281.58,25.598181818181818,273.69,24.88090909090909,11.0,11.0,1.0,36.0,5.0,1.0,4.0
65464163.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.2899,628.39,57.126363636363635,41913.62,3810.329090909091,11.0,11.0,1.0,36.0,6.0,0.0,2.0
65472491.0,19000.0,1727.2727272727273,19000.0,1727.2727272727273,0.2899,572.19,52.01727272727273,1133.15,103.01363636363637,11.0,11.0,1.0,36.0,1.0,0.0,4.0
65472761.0,6400.0,581.8181818181819,6400.0,581.8181818181819,0.2899,214.38,19.48909090909091,424.28,38.57090909090909,11.0,11.0,1.0,36.0,12.0,1.0,2.0
65472773.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.1367,340.18,30.925454545454546,41913.62,3810.329090909091,11.0,11.0,1.0,36.0,14.0,1.0,1.0
65473535.0,35000.0,3181.818181818182,1500.0,136.36363636363637,0.2899,47.13,4.284545454545455,93.58,8.507272727272728,11.0,11.0,1.0,36.0,6.0,1.0,4.0
65474509.0,10000.0,833.3333333333334,10000.0,833.3333333333334,0.2899,325.69,27.140833333333333,325.69,27.140833333333333,12.0,12.0,1.0,36.0,10.0,1.0,2.0
65474620.0,4000.0,363.6363636363636,4000.0,363.6363636363636,0.1367,136.08,12.370909090909093,133.04,12.094545454545454,11.0,11.0,1.0,36.0,15.0,1.0,3.0
65483093.0,35000.0,3181.818181818182,35000.0,3181.818181818182,0.2899,1172.39,106.5809090909091,1147.91,104.35545454545455,11.0,11.0,1.0,36.0,12.0,1.0,3.0
65483336.0,5000.0,inf,5000.0,inf,0.2899,161.32,inf,321.24,inf,0.0,0.0,1.0,36.0,8.0,0.0,3.0
65483687.0,15500.0,1409.090909090909,15500.0,1409.090909090909,0.2899,315.63,28.69363636363636,624.22,56.74727272727273,11.0,11.0,1.0,60.0,6.0,0.0,2.0
65483844.0,18000.0,1636.3636363636363,18000.0,1636.3636363636363,0.1367,1372.97,124.81545454545454,402.09,36.553636363636365,11.0,11.0,1.0,60.0,14.0,1.0,4.0
65492425.0,8000.0,727.2727272727273,8000.0,727.2727272727273,0.1367,272.15,24.74090909090909,538.22,48.92909090909091,11.0,11.0,1.0,36.0,14.0,1.0,3.0
65493687.0,12000.0,inf,12000.0,inf,0.2899,366.37,inf,376.77,inf,0.0,0.0,1.0,36.0,2.0,1.0,2.0
65494242.0,27200.0,2472.7272727272725,27200.0,2472.7272727272725,0.2899,850.97,77.36090909090909,1678.09,152.55363636363634,11.0,11.0,1.0,36.0,5.0,1.0,2.0
65494489.0,11000.0,1000.0,11000.0,1000.0,0.15410000000000001,1372.97,124.81545454545454,249.94,22.721818181818183,11.0,11.0,1.0,60.0,16.0,0.0,1.0
65502706.0,4800.0,436.3636363636364,4800.0,436.3636363636364,0.2899,158.27,14.388181818181819,313.48,28.49818181818182,11.0,11.0,1.0,36.0,10.0,1.0,2.0
65502963.0,30000.0,2727.2727272727275,30000.0,2727.2727272727275,0.2899,676.32,61.48363636363637,1331.66,121.06,11.0,11.0,1.0,60.0,12.0,1.0,3.0
65503884.0,35000.0,2916.6666666666665,35000.0,2916.6666666666665,0.1448,1204.4,100.36666666666667,1176.24,98.02,12.0,12.0,1.0,60.0,15.0,1.0,2.0
65504642.0,29400.0,2672.7272727272725,29400.0,2672.7272727272725,0.1318,993.16,90.28727272727272,1943.27,176.6609090909091,11.0,11.0,1.0,36.0,13.0,1.0,4.0
65504757.0,15000.0,1363.6363636363637,15000.0,1363.6363636363637,0.2899,462.41,42.03727272727273,450.93,40.99363636363636,11.0,11.0,1.0,36.0,3.0,1.0,1.0
65512260.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.17859999999999998,303.81,27.61909090909091,280.0,25.454545454545453,11.0,11.0,1.0,60.0,20.0,1.0,4.0
65512372.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.2899,445.4,40.49090909090909,418.62,38.056363636363635,11.0,11.0,1.0,60.0,11.0,0.0,4.0
65512810.0,28000.0,2333.3333333333335,28000.0,2333.3333333333335,0.2899,876.0,73.0,851.45,70.95416666666667,12.0,12.0,1.0,36.0,5.0,1.0,2.0
65513442.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.1433,281.28,25.570909090909087,553.01,50.27363636363636,11.0,11.0,1.0,60.0,15.0,1.0,0.0
65513472.0,5600.0,509.09090909090907,5600.0,509.09090909090907,0.2899,186.14,16.921818181818182,368.53,33.50272727272727,11.0,11.0,1.0,36.0,11.0,0.0,4.0
65513496.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.2899,387.15,35.195454545454545,410.46,37.31454545454545,11.0,11.0,1.0,36.0,8.0,1.0,1.0
65513512.0,33600.0,3054.5454545454545,33600.0,3054.5454545454545,0.20989999999999998,908.81,82.6190909090909,850.04,77.27636363636363,11.0,11.0,1.0,60.0,25.0,1.0,1.0
65513767.0,18000.0,inf,18000.0,inf,0.2899,542.07,inf,1078.82,inf,0.0,0.0,1.0,36.0,1.0,1.0,1.0
65514434.0,8400.0,763.6363636363636,8400.0,763.6363636363636,0.15410000000000001,292.88,26.625454545454545,282.09,25.64454545454545,11.0,11.0,1.0,36.0,20.0,1.0,3.0
65515074.0,16000.0,1454.5454545454545,1000.0,90.9090909090909,0.2899,488.5,44.40909090909091,505.13,45.92090909090909,11.0,11.0,1.0,36.0,2.0,1.0,1.0
65552767.0,12325.0,1120.4545454545455,12325.0,1120.4545454545455,0.2899,412.85,37.53181818181818,399.92,36.35636363636364,11.0,11.0,1.0,36.0,12.0,1.0,1.0
65553025.0,11150.0,inf,11150.0,inf,0.2899,359.73,inf,353.54,inf,0.0,0.0,1.0,36.0,8.0,0.0,4.0
65561394.0,35000.0,3181.818181818182,24000.0,2181.818181818182,0.1433,562.56,51.141818181818174,524.35,47.66818181818182,11.0,11.0,1.0,60.0,15.0,1.0,4.0
65571165.0,22400.0,2036.3636363636363,1000.0,90.9090909090909,0.1318,511.74,46.52181818181818,1007.08,91.55272727272728,11.0,11.0,1.0,60.0,13.0,0.0,1.0
65571301.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.1433,686.77,62.43363636363636,1357.62,123.41999999999999,11.0,11.0,1.0,36.0,15.0,1.0,4.0
65571351.0,25550.0,2322.7272727272725,25550.0,2322.7272727272725,0.2299,720.12,65.46545454545455,1407.61,127.96454545454544,11.0,11.0,1.0,60.0,27.0,1.0,1.0
65571492.0,4750.0,431.8181818181818,4750.0,431.8181818181818,0.1367,161.59,14.69,289.39,26.30818181818182,11.0,11.0,1.0,36.0,14.0,1.0,2.0
65591592.0,19275.0,1752.2727272727273,19275.0,1752.2727272727273,0.15410000000000001,462.71,42.06454545454545,446.21,40.56454545454545,11.0,11.0,1.0,60.0,16.0,1.0,2.0
65591855.0,15000.0,inf,15000.0,inf,0.1318,506.72,inf,991.47,inf,0.0,0.0,1.0,36.0,13.0,1.0,2.0
65592839.0,15000.0,1363.6363636363637,15000.0,1363.6363636363637,0.1367,346.47,31.49727272727273,335.08,30.46181818181818,11.0,11.0,1.0,60.0,14.0,1.0,3.0
65593299.0,33425.0,3038.6363636363635,33425.0,3038.6363636363635,0.1757,840.98,76.45272727272727,808.35,73.48636363636363,11.0,11.0,1.0,60.0,19.0,1.0,0.0
65594267.0,23500.0,2136.3636363636365,23500.0,2136.3636363636365,0.1367,799.42,72.67454545454545,870.8,79.16363636363636,11.0,11.0,1.0,36.0,14.0,1.0,4.0
65594568.0,2100.0,190.9090909090909,2100.0,190.9090909090909,0.2899,68.75,6.25,68.11,6.191818181818181,11.0,11.0,1.0,60.0,9.0,1.0,3.0
65596181.0,30000.0,2727.2727272727275,30000.0,2727.2727272727275,0.1367,692.93,62.99363636363636,647.36,58.85090909090909,11.0,11.0,1.0,60.0,14.0,1.0,4.0
65596959.0,26000.0,2363.6363636363635,26000.0,2363.6363636363635,0.1318,593.98,53.99818181818182,603.49,54.86272727272728,11.0,11.0,1.0,60.0,13.0,0.0,2.0
65597151.0,6000.0,545.4545454545455,6000.0,545.4545454545455,0.2899,196.41,17.855454545454545,192.75,17.522727272727273,11.0,11.0,1.0,36.0,9.0,0.0,1.0
65597426.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.2899,361.38,32.85272727272727,370.24,33.658181818181816,11.0,11.0,1.0,36.0,1.0,0.0,4.0
65601196.0,4200.0,381.8181818181818,4200.0,381.8181818181818,0.2899,140.69,12.79,136.28,12.389090909090909,11.0,11.0,1.0,36.0,12.0,1.0,0.0
65601513.0,19200.0,1745.4545454545455,19200.0,1745.4545454545455,0.15410000000000001,669.44,60.858181818181826,644.78,58.61636363636364,11.0,11.0,1.0,36.0,16.0,1.0,2.0
65602324.0,18000.0,1636.3636363636363,18000.0,1636.3636363636363,0.2899,593.49,53.95363636363636,1175.49,106.86272727272727,11.0,11.0,1.0,36.0,10.0,1.0,4.0
65602840.0,16000.0,1454.5454545454545,16000.0,1454.5454545454545,0.2899,527.55,47.959090909090904,983.6,89.41818181818182,11.0,11.0,1.0,36.0,10.0,1.0,0.0
65604059.0,10400.0,945.4545454545455,10400.0,945.4545454545455,0.2899,322.36,29.30545454545455,318.17,28.924545454545456,11.0,11.0,1.0,36.0,4.0,1.0,4.0
65604613.0,35000.0,3181.818181818182,20000.0,1818.1818181818182,0.2899,445.4,40.49090909090909,411.93,37.448181818181816,11.0,11.0,1.0,60.0,11.0,0.0,2.0
65605221.0,2525.0,210.41666666666666,2525.0,210.41666666666666,0.2788,104.28,8.69,41913.62,3492.8016666666667,12.0,12.0,1.0,36.0,33.0,1.0,2.0
65605625.0,14000.0,1272.7272727272727,14000.0,1272.7272727272727,0.2899,446.31,40.57363636363636,457.0,41.54545454545455,11.0,11.0,0.0,36.0,7.0,1.0,2.0
65605648.0,10000.0,833.3333333333334,10000.0,833.3333333333334,0.2899,314.2,26.183333333333334,0.0,0.0,12.0,12.0,1.0,36.0,6.0,1.0,2.0
65606418.0,21000.0,1909.090909090909,21000.0,1909.090909090909,0.2899,687.42,62.49272727272727,655.37,59.57909090909091,11.0,11.0,1.0,36.0,9.0,0.0,1.0
65607130.0,5000.0,416.6666666666667,5000.0,416.6666666666667,0.2899,157.1,13.091666666666667,154.83,12.902500000000002,12.0,12.0,1.0,36.0,6.0,0.0,1.0
65607965.0,11200.0,1018.1818181818181,11200.0,1018.1818181818181,0.2899,351.9,31.99090909090909,346.81,31.528181818181817,11.0,11.0,1.0,36.0,6.0,1.0,4.0
65608084.0,4500.0,409.09090909090907,1000.0,90.9090909090909,0.2899,137.39,12.489999999999998,0.0,0.0,11.0,11.0,0.0,36.0,2.0,0.0,4.0
65611837.0,15000.0,1250.0,15000.0,1250.0,0.1999,397.33,33.11083333333333,41913.62,3492.8016666666667,12.0,12.0,1.0,60.0,24.0,1.0,1.0
65612493.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.1367,230.98,20.998181818181816,238.57,21.688181818181818,11.0,11.0,1.0,60.0,14.0,1.0,1.0
65614462.0,9600.0,800.0,9600.0,800.0,0.2899,315.3,26.275000000000002,0.0,0.0,12.0,12.0,1.0,36.0,10.0,1.0,2.0
65614791.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.2899,318.79,28.980909090909094,41913.62,3810.329090909091,11.0,11.0,1.0,36.0,7.0,1.0,4.0
65615926.0,20000.0,1818.1818181818182,20000.0,1818.1818181818182,0.1367,461.96,41.99636363636363,0.0,0.0,11.0,11.0,1.0,60.0,14.0,1.0,4.0
65615945.0,24000.0,inf,24000.0,inf,0.2899,750.86,inf,740.34,inf,0.0,0.0,1.0,36.0,5.0,0.0,2.0
65616210.0,8275.0,689.5833333333334,8275.0,689.5833333333334,0.1699,294.99,24.5825,287.18,23.93166666666667,12.0,12.0,1.0,36.0,18.0,1.0,2.0
65616441.0,19050.0,1731.8181818181818,19050.0,1731.8181818181818,0.18989999999999999,494.07,44.915454545454544,49.76,4.5236363636363635,11.0,11.0,1.0,60.0,23.0,1.0,0.0
65616752.0,35000.0,2916.6666666666665,35000.0,2916.6666666666665,0.1367,808.42,67.36833333333333,755.26,62.93833333333333,12.0,12.0,1.0,60.0,14.0,1.0,1.0
65616877.0,10000.0,909.0909090909091,10000.0,909.0909090909091,0.2899,301.15,27.377272727272725,295.24,26.84,11.0,11.0,1.0,36.0,1.0,0.0,2.0
65617005.0,1600.0,145.45454545454547,1600.0,145.45454545454547,0.1699,57.04,5.1854545454545455,54.02,4.910909090909091,11.0,11.0,1.0,36.0,18.0,1.0,3.0
65617152.0,35000.0,3181.818181818182,4225.0,384.09090909090907,0.1699,150.62,13.692727272727273,160.59,14.59909090909091,11.0,11.0,1.0,36.0,18.0,1.0,3.0
65617181.0,31275.0,2606.25,31275.0,2606.25,0.1433,1073.93,89.49416666666667,41913.62,3492.8016666666667,12.0,12.0,1.0,36.0,15.0,1.0,1.0
65617498.0,12425.0,1035.4166666666667,12425.0,1035.4166666666667,0.2899,385.13,32.094166666666666,375.1,31.258333333333336,12.0,12.0,1.0,36.0,4.0,1.0,2.0
65622121.0,27000.0,2454.5454545454545,27000.0,2454.5454545454545,0.2899,836.9,76.08181818181818,41913.62,3810.329090909091,11.0,11.0,1.0,36.0,4.0,0.0,1.0
65622401.0,17000.0,1416.6666666666667,17000.0,1416.6666666666667,0.1655,602.3,50.19166666666666,586.67,48.88916666666666,12.0,12.0,1.0,36.0,17.0,1.0,2.0
65622584.0,27000.0,2454.5454545454545,27000.0,2454.5454545454545,0.1367,918.48,83.49818181818182,1795.95,163.26818181818183,11.0,11.0,1.0,36.0,14.0,1.0,2.0
65622604.0,33000.0,3000.0,33000.0,3000.0,0.2899,734.91,66.81,1403.54,127.59454545454545,11.0,11.0,1.0,60.0,11.0,1.0,1.0
65622830.0,35000.0,3181.818181818182,20000.0,1818.1818181818182,0.2899,619.93,56.35727272727272,611.86,55.623636363636365,11.0,11.0,1.0,36.0,4.0,1.0,3.0
65623124.0,4200.0,350.0,4200.0,350.0,0.1433,144.23,12.019166666666665,140.89,11.740833333333333,12.0,12.0,1.0,36.0,15.0,0.0,2.0
65623294.0,10000.0,909.0909090909091,1000.0,90.9090909090909,0.2899,329.72,29.974545454545456,320.14,29.10363636363636,11.0,11.0,1.0,36.0,10.0,1.0,2.0
65623657.0,6000.0,545.4545454545455,6000.0,545.4545454545455,0.2899,191.28,17.38909090909091,188.22,17.11090909090909,11.0,11.0,1.0,60.0,7.0,1.0,2.0
65624159.0,16000.0,1454.5454545454545,16000.0,1454.5454545454545,0.2899,481.84,43.803636363636365,491.29,44.662727272727274,11.0,11.0,1.0,36.0,1.0,1.0,3.0
65624538.0,8500.0,772.7272727272727,8500.0,772.7272727272727,0.2899,274.24,24.930909090909093,269.52,24.50181818181818,11.0,11.0,1.0,36.0,8.0,0.0,1.0
65624615.0,30000.0,2500.0,30000.0,2500.0,0.2899,1004.91,83.74249999999999,983.93,81.99416666666666,12.0,12.0,1.0,36.0,12.0,1.0,1.0
65626134.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.2899,361.38,32.85272727272727,352.51,32.04636363636364,11.0,11.0,1.0,36.0,1.0,1.0,0.0
65626303.0,6500.0,590.9090909090909,6500.0,590.9090909090909,0.2899,214.32,19.483636363636364,208.1,18.918181818181818,11.0,11.0,1.0,36.0,10.0,1.0,3.0
65631299.0,5000.0,416.6666666666667,5000.0,416.6666666666667,0.1655,177.15,14.762500000000001,167.96,13.996666666666668,12.0,12.0,1.0,36.0,17.0,1.0,2.0
65632677.0,9000.0,818.1818181818181,9000.0,818.1818181818181,0.2899,290.37,26.39727272727273,280.38,25.48909090909091,11.0,11.0,0.0,36.0,8.0,1.0,2.0
65632714.0,22800.0,2072.7272727272725,22800.0,2072.7272727272725,0.18489999999999998,585.07,53.188181818181825,538.23,48.93,11.0,11.0,1.0,60.0,22.0,1.0,3.0
65632897.0,14000.0,1272.7272727272727,14000.0,1272.7272727272727,0.1318,319.84,29.076363636363634,619.18,56.2890909090909,11.0,11.0,1.0,60.0,13.0,0.0,3.0
65633310.0,7000.0,636.3636363636364,7000.0,636.3636363636364,0.2899,210.81,19.164545454545454,417.48,37.95272727272727,11.0,11.0,1.0,36.0,1.0,0.0,1.0
65634468.0,16000.0,1454.5454545454545,16000.0,1454.5454545454545,0.2899,531.82,48.34727272727273,510.4,46.4,11.0,11.0,1.0,36.0,11.0,0.0,4.0
65635463.0,15000.0,1250.0,15000.0,1250.0,0.1433,351.6,29.3,339.66,28.305000000000003,12.0,12.0,1.0,60.0,15.0,0.0,4.0
65635574.0,15000.0,1250.0,15000.0,1250.0,0.2899,502.46,41.87166666666666,491.97,40.9975,12.0,12.0,1.0,60.0,12.0,1.0,2.0
65636222.0,6000.0,545.4545454545455,1000.0,90.9090909090909,0.2899,191.28,17.38909090909091,185.17,16.833636363636362,11.0,11.0,1.0,36.0,7.0,1.0,2.0
65636557.0,8000.0,727.2727272727273,8000.0,727.2727272727273,0.2899,255.04,23.185454545454544,248.93,22.63,11.0,11.0,0.0,36.0,7.0,1.0,1.0
65641468.0,15000.0,1363.6363636363637,15000.0,1363.6363636363637,0.2899,498.58,45.32545454545454,987.12,89.73818181818181,11.0,11.0,1.0,36.0,11.0,0.0,0.0
65641574.0,5000.0,454.54545454545456,5000.0,454.54545454545456,0.2899,150.58,13.68909090909091,298.2,27.10909090909091,11.0,11.0,1.0,36.0,1.0,0.0,0.0
65641635.0,14000.0,1272.7272727272727,14000.0,1272.7272727272727,0.2899,1372.97,124.81545454545454,563.8,51.25454545454545,11.0,11.0,1.0,60.0,6.0,1.0,2.0
65642248.0,13550.0,1129.1666666666667,13550.0,1129.1666666666667,0.1367,460.94,38.41166666666667,440.36,36.696666666666665,12.0,12.0,1.0,36.0,15.0,0.0,4.0
65642699.0,12000.0,1090.909090909091,1000.0,90.9090909090909,0.2899,375.43,34.13,388.58,35.32545454545454,11.0,11.0,1.0,36.0,5.0,0.0,4.0
65642703.0,25000.0,2272.7272727272725,25000.0,2272.7272727272725,0.17859999999999998,632.94,57.540000000000006,1216.27,110.57,11.0,11.0,1.0,60.0,20.0,1.0,3.0
65642870.0,12000.0,1090.909090909091,12000.0,1090.909090909091,0.2899,382.55,34.77727272727273,41913.62,3810.329090909091,11.0,11.0,1.0,36.0,7.0,1.0,2.0
65643058.0,15000.0,1363.6363636363637,15000.0,1363.6363636363637,0.2899,494.57,44.96090909090909,475.42,43.22,11.0,11.0,1.0,36.0,10.0,1.0,1.0
65644398.0,35000.0,3181.818181818182,10000.0,909.0909090909091,0.1757,251.61,22.873636363636365,232.09,21.099090909090908,11.0,11.0,1.0,60.0,19.0,1.0,1.0
65644626.0,9000.0,750.0,9000.0,750.0,0.2899,289.4,24.116666666666664,41913.62,3492.8016666666667,12.0,12.0,1.0,36.0,8.0,1.0,3.0
65644797.0,35000.0,2916.6666666666665,35000.0,2916.6666666666665,0.2899,1372.97,114.41416666666667,713.34,59.445,12.0,12.0,1.0,60.0,9.0,1.0,3.0
65644969.0,7000.0,583.3333333333334,7000.0,583.3333333333334,0.2899,225.09,18.7575,217.5,18.125,12.0,12.0,1.0,36.0,8.0,0.0,1.0
